y,x
2.0065410958793373,0.7697990982879299
-16.246166872135493,2.8975145291376805
-2.241030004070932,1.6122128725400442
1.6832683287809918,9.29697652342573
-9.402578593436598,8.08120379564417
19.13719970212994,6.334037565104235
-12.139160856213234,8.714605901877178
-0.4456318949113047,8.036720768991145
3.1958546805469856,1.8657005888603584
21.865711297060365,8.925589984899778
-8.433770844780845,5.393422419156507
17.303662927169203,8.074401551640625
4.8106706523416225,8.960912999234932
-3.1117471457102095,3.1800347497186388
4.22501996310883,1.1005192452767676
3.734711615007118,2.279351625419417
-1.0829002965921166,4.271077886262563
5.234441914877659,8.18014765922493
0.1097389895495251,8.607305832563434
2.369300301364725,0.06952130531190703
8.900448490950724,5.107473025775658
14.630492160263033,4.17411003148779
-3.796407967180019,2.2210781047073027
11.315464515851634,1.198653673336828
-9.433962454663824,3.3761517140362796
2.9421774364474524,9.429097039125192
6.636018876456747,3.2320293202075523
5.857106926106069,5.187906217433661
-2.136737364064257,7.030189588951778
1.7097279446290576,3.63629602379294
-1.3545513064750248,9.717820827209607
-2.553077546558013,9.624472949421111
7.44330084379914,2.5178229582536416
6.338046145337936,4.972485058923855
-1.2609085351101301,3.0087830981676964
8.11574584203531,2.848404943774676
3.145912817179913,0.36886947354532795
11.222196919332156,6.095643339798968
8.561935708006228,5.026790232288615
-0.759305058563644,0.5147875124998935
-0.40552838971380156,2.7864646423661146
13.754091356614687,9.082658859666537
6.012011016242738,2.395618906669724
2.341694496541846,1.448948720912231
4.394602546925305,4.89452760277563
21.38325589704742,9.856504541106007
-0.4804780834039106,2.4205527151150044
9.334934763498211,6.721355474058786
2.138341986994515,7.616196153287175
1.5425767572132674,2.3763754399239967
15.482452272730601,7.282163486118596
8.61534055140691,3.677831327192532
11.481315260655297,6.3230583059357945
16.08762166475527,6.335297107608947
3.7828688432740303,5.357746840747585
4.932461993709545,0.902897700544083
0.9834412561784207,8.35302495589238
4.974700288509465,3.2078006497173583
1.926385481701031,1.8651851039985423
2.4528635616706365,0.40775141554763916
9.074890770071239,5.908929431882418
-3.9659407149860115,6.775643618422825
8.674006935638882,0.16587828927856152
-4.633518145545431,5.12093058299281
-3.7131644236680454,2.2649577519793795
14.881667230324195,6.451727904094499
6.278481338131668,1.7436642900499144
10.257452012453275,6.90937738102466
7.47527674791154,3.867353463005374
4.658730453759942,9.367299887367345
-1.5131129650780282,1.3752094414599325
3.5091565682930663,3.410663510502585
-0.4594638093604009,1.1347352124058907
16.71631000057782,9.246936182785628
2.9006536356666612,8.77339353380981
-1.8319676133816531,2.579416277151556
0.8946993320211307,6.59984046034179
9.065028479384656,8.172222002012159
-1.1553745159666446,5.5520081159946235
-3.2326045321099235,5.296505783560065
4.045981610801711,2.418522909004517
3.242278674645293,0.9310276780589921
-1.3775563055521536,8.972157579533267
-0.95317470530855,9.004180571633304
6.064565718905614,6.33101457273268
-6.236600968533202,3.390297910487007
-6.089760858619352,3.492095746126609
-3.1930522508437162,7.259556788702394
2.1361330271386647,8.971102599525771
8.352000776022429,8.870864242651173
20.271637638701236,7.798755458576238
